Dist Code,Year,State Code,State Name,Dist Name,Crops,Harvest Price (Rs per Quintal)
52,2001,1,Andhra Pradesh,Anantapur,Chickpea,1595
52,2002,1,Andhra Pradesh,Anantapur,Chickpea,1661
52,2003,1,Andhra Pradesh,Anantapur,Chickpea,1476
52,2004,1,Andhra Pradesh,Anantapur,Chickpea,1613
52,2005,1,Andhra Pradesh,Anantapur,Chickpea,1744
52,2006,1,Andhra Pradesh,Anantapur,Chickpea,2407
52,2007,1,Andhra Pradesh,Anantapur,Chickpea,2363
52,2008,1,Andhra Pradesh,Anantapur,Chickpea,2373
52,2009,1,Andhra Pradesh,Anantapur,Chickpea,2210
52,2010,1,Andhra Pradesh,Anantapur,Chickpea,2431
52,2011,1,Andhra Pradesh,Anantapur,Chickpea,3508
52,2012,1,Andhra Pradesh,Anantapur,Chickpea,3664
52,2013,1,Andhra Pradesh,Anantapur,Chickpea,3010
52,2014,1,Andhra Pradesh,Anantapur,Chickpea,3408
52,2015,1,Andhra Pradesh,Anantapur,Chickpea,4534
52,2016,1,Andhra Pradesh,Anantapur,Chickpea,5945
53,2000,1,Andhra Pradesh,Kadapa YSR,Chickpea,1433
53,2001,1,Andhra Pradesh,Kadapa YSR,Chickpea,1479
53,2002,1,Andhra Pradesh,Kadapa YSR,Chickpea,1431
53,2003,1,Andhra Pradesh,Kadapa YSR,Chickpea,1403
53,2004,1,Andhra Pradesh,Kadapa YSR,Chickpea,1506
53,2005,1,Andhra Pradesh,Kadapa YSR,Chickpea,1590
53,2006,1,Andhra Pradesh,Kadapa YSR,Chickpea,2144
53,2007,1,Andhra Pradesh,Kadapa YSR,Chickpea,2193
53,2008,1,Andhra Pradesh,Kadapa YSR,Chickpea,2178
53,2009,1,Andhra Pradesh,Kadapa YSR,Chickpea,2132
53,2010,1,Andhra Pradesh,Kadapa YSR,Chickpea,2452
53,2011,1,Andhra Pradesh,Kadapa YSR,Chickpea,3352
53,2012,1,Andhra Pradesh,Kadapa YSR,Chickpea,3469
53,2013,1,Andhra Pradesh,Kadapa YSR,Chickpea,2815
53,2014,1,Andhra Pradesh,Kadapa YSR,Chickpea,3509
53,2015,1,Andhra Pradesh,Kadapa YSR,Chickpea,4580
53,2016,1,Andhra Pradesh,Kadapa YSR,Chickpea,6537
54,2000,1,Andhra Pradesh,Chittoor,Chickpea,-1
54,2001,1,Andhra Pradesh,Chittoor,Chickpea,-1
54,2002,1,Andhra Pradesh,Chittoor,Chickpea,1510
54,2003,1,Andhra Pradesh,Chittoor,Chickpea,-1
54,2004,1,Andhra Pradesh,Chittoor,Chickpea,1506
54,2005,1,Andhra Pradesh,Chittoor,Chickpea,1785
54,2006,1,Andhra Pradesh,Chittoor,Chickpea,2209
54,2007,1,Andhra Pradesh,Chittoor,Chickpea,2081
54,2008,1,Andhra Pradesh,Chittoor,Chickpea,2164
54,2009,1,Andhra Pradesh,Chittoor,Chickpea,2116
54,2010,1,Andhra Pradesh,Chittoor,Chickpea,-1
54,2011,1,Andhra Pradesh,Chittoor,Chickpea,-1
54,2012,1,Andhra Pradesh,Chittoor,Chickpea,-1
54,2013,1,Andhra Pradesh,Chittoor,Chickpea,-1
54,2014,1,Andhra Pradesh,Chittoor,Chickpea,-1
54,2015,1,Andhra Pradesh,Chittoor,Chickpea,-1
54,2016,1,Andhra Pradesh,Chittoor,Chickpea,-1
503,2000,1,Andhra Pradesh,Vizianagaram,Chickpea,2243
503,2001,1,Andhra Pradesh,Vizianagaram,Chickpea,1479
503,2002,1,Andhra Pradesh,Vizianagaram,Chickpea,1510
503,2003,1,Andhra Pradesh,Vizianagaram,Chickpea,1429
503,2004,1,Andhra Pradesh,Vizianagaram,Chickpea,1583
503,2005,1,Andhra Pradesh,Vizianagaram,Chickpea,1919
503,2006,1,Andhra Pradesh,Vizianagaram,Chickpea,2012
503,2007,1,Andhra Pradesh,Vizianagaram,Chickpea,2083
503,2008,1,Andhra Pradesh,Vizianagaram,Chickpea,2277
503,2009,1,Andhra Pradesh,Vizianagaram,Chickpea,2477
503,2010,1,Andhra Pradesh,Vizianagaram,Chickpea,2971
503,2011,1,Andhra Pradesh,Vizianagaram,Chickpea,3330
503,2012,1,Andhra Pradesh,Vizianagaram,Chickpea,3551
503,2013,1,Andhra Pradesh,Vizianagaram,Chickpea,-1
503,2014,1,Andhra Pradesh,Vizianagaram,Chickpea,-1
503,2015,1,Andhra Pradesh,Vizianagaram,Chickpea,-1
503,2016,1,Andhra Pradesh,Vizianagaram,Chickpea,-1
504,2000,1,Andhra Pradesh,Prakasam,Chickpea,2243
504,2001,1,Andhra Pradesh,Prakasam,Chickpea,1479
504,2002,1,Andhra Pradesh,Prakasam,Chickpea,1510
504,2003,1,Andhra Pradesh,Prakasam,Chickpea,1429
504,2004,1,Andhra Pradesh,Prakasam,Chickpea,1583
504,2005,1,Andhra Pradesh,Prakasam,Chickpea,2100
504,2006,1,Andhra Pradesh,Prakasam,Chickpea,2332
504,2007,1,Andhra Pradesh,Prakasam,Chickpea,2201
504,2008,1,Andhra Pradesh,Prakasam,Chickpea,2277
504,2009,1,Andhra Pradesh,Prakasam,Chickpea,2064
504,2010,1,Andhra Pradesh,Prakasam,Chickpea,2628
504,2011,1,Andhra Pradesh,Prakasam,Chickpea,4038
504,2012,1,Andhra Pradesh,Prakasam,Chickpea,3329
504,2013,1,Andhra Pradesh,Prakasam,Chickpea,2724
504,2014,1,Andhra Pradesh,Prakasam,Chickpea,3648
504,2015,1,Andhra Pradesh,Prakasam,Chickpea,4724
504,2016,1,Andhra Pradesh,Prakasam,Chickpea,5313
44,2000,1,Andhra Pradesh,Srikakulam,Pigeonpea,1209
44,2001,1,Andhra Pradesh,Srikakulam,Pigeonpea,1273
44,2002,1,Andhra Pradesh,Srikakulam,Pigeonpea,1366
44,2003,1,Andhra Pradesh,Srikakulam,Pigeonpea,1279
44,2004,1,Andhra Pradesh,Srikakulam,Pigeonpea,1349
44,2005,1,Andhra Pradesh,Srikakulam,Pigeonpea,1253
44,2006,1,Andhra Pradesh,Srikakulam,Pigeonpea,1979
44,2007,1,Andhra Pradesh,Srikakulam,Pigeonpea,2081
44,2008,1,Andhra Pradesh,Srikakulam,Pigeonpea,3103
44,2009,1,Andhra Pradesh,Srikakulam,Pigeonpea,3702
44,2010,1,Andhra Pradesh,Srikakulam,Pigeonpea,3284
44,2011,1,Andhra Pradesh,Srikakulam,Pigeonpea,2772
44,2012,1,Andhra Pradesh,Srikakulam,Pigeonpea,4448
44,2013,1,Andhra Pradesh,Srikakulam,Pigeonpea,3728
44,2014,1,Andhra Pradesh,Srikakulam,Pigeonpea,-1
44,2015,1,Andhra Pradesh,Srikakulam,Pigeonpea,-1
44,2016,1,Andhra Pradesh,Srikakulam,Pigeonpea,-1
45,2000,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,1246
45,2001,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,1273
45,2002,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,1366
45,2003,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,1279
45,2004,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,1351
45,2005,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,1253
45,2006,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,1979
45,2007,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2081
45,2008,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3103
45,2009,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3659
45,2010,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3284
45,2011,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2772
45,2012,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4448
45,2013,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3500
45,2014,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4090
45,2015,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,6257
45,2016,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4178
46,2000,1,Andhra Pradesh,East Godavari,Pigeonpea,1209
46,2001,1,Andhra Pradesh,East Godavari,Pigeonpea,1336
46,2002,1,Andhra Pradesh,East Godavari,Pigeonpea,1366
46,2003,1,Andhra Pradesh,East Godavari,Pigeonpea,1551
46,2004,1,Andhra Pradesh,East Godavari,Pigeonpea,1589
46,2005,1,Andhra Pradesh,East Godavari,Pigeonpea,1454
46,2006,1,Andhra Pradesh,East Godavari,Pigeonpea,1979
46,2007,1,Andhra Pradesh,East Godavari,Pigeonpea,2081
46,2008,1,Andhra Pradesh,East Godavari,Pigeonpea,3103
46,2009,1,Andhra Pradesh,East Godavari,Pigeonpea,3659
46,2010,1,Andhra Pradesh,East Godavari,Pigeonpea,3013
46,2011,1,Andhra Pradesh,East Godavari,Pigeonpea,2772
46,2012,1,Andhra Pradesh,East Godavari,Pigeonpea,4448
46,2013,1,Andhra Pradesh,East Godavari,Pigeonpea,-1
46,2014,1,Andhra Pradesh,East Godavari,Pigeonpea,-1
46,2015,1,Andhra Pradesh,East Godavari,Pigeonpea,-1
46,2016,1,Andhra Pradesh,East Godavari,Pigeonpea,5016
47,2000,1,Andhra Pradesh,West Godavari,Pigeonpea,1246
47,2001,1,Andhra Pradesh,West Godavari,Pigeonpea,1336
47,2002,1,Andhra Pradesh,West Godavari,Pigeonpea,1408
47,2003,1,Andhra Pradesh,West Godavari,Pigeonpea,1553
47,2004,1,Andhra Pradesh,West Godavari,Pigeonpea,1470
47,2005,1,Andhra Pradesh,West Godavari,Pigeonpea,1454
47,2006,1,Andhra Pradesh,West Godavari,Pigeonpea,1979
47,2007,1,Andhra Pradesh,West Godavari,Pigeonpea,2081
47,2008,1,Andhra Pradesh,West Godavari,Pigeonpea,3103
47,2009,1,Andhra Pradesh,West Godavari,Pigeonpea,3659
47,2010,1,Andhra Pradesh,West Godavari,Pigeonpea,3143
47,2011,1,Andhra Pradesh,West Godavari,Pigeonpea,2772
47,2012,1,Andhra Pradesh,West Godavari,Pigeonpea,4448
47,2013,1,Andhra Pradesh,West Godavari,Pigeonpea,-1
47,2014,1,Andhra Pradesh,West Godavari,Pigeonpea,-1
47,2015,1,Andhra Pradesh,West Godavari,Pigeonpea,-1
47,2016,1,Andhra Pradesh,West Godavari,Pigeonpea,-1
48,2000,1,Andhra Pradesh,Krishna,Pigeonpea,1246
48,2001,1,Andhra Pradesh,Krishna,Pigeonpea,1336
48,2002,1,Andhra Pradesh,Krishna,Pigeonpea,1574
48,2003,1,Andhra Pradesh,Krishna,Pigeonpea,1555
48,2004,1,Andhra Pradesh,Krishna,Pigeonpea,1470
48,2005,1,Andhra Pradesh,Krishna,Pigeonpea,1454
48,2006,1,Andhra Pradesh,Krishna,Pigeonpea,1921
48,2007,1,Andhra Pradesh,Krishna,Pigeonpea,1848
48,2008,1,Andhra Pradesh,Krishna,Pigeonpea,3183
48,2009,1,Andhra Pradesh,Krishna,Pigeonpea,3612
48,2010,1,Andhra Pradesh,Krishna,Pigeonpea,3025
48,2011,1,Andhra Pradesh,Krishna,Pigeonpea,2772
48,2012,1,Andhra Pradesh,Krishna,Pigeonpea,4993
48,2013,1,Andhra Pradesh,Krishna,Pigeonpea,3750
48,2014,1,Andhra Pradesh,Krishna,Pigeonpea,5394
48,2015,1,Andhra Pradesh,Krishna,Pigeonpea,8197
48,2016,1,Andhra Pradesh,Krishna,Pigeonpea,-1
49,2000,1,Andhra Pradesh,Guntur,Pigeonpea,1232
49,2001,1,Andhra Pradesh,Guntur,Pigeonpea,1490
49,2002,1,Andhra Pradesh,Guntur,Pigeonpea,1562
49,2003,1,Andhra Pradesh,Guntur,Pigeonpea,1578
49,2004,1,Andhra Pradesh,Guntur,Pigeonpea,1486
49,2005,1,Andhra Pradesh,Guntur,Pigeonpea,1645
49,2006,1,Andhra Pradesh,Guntur,Pigeonpea,1896
49,2007,1,Andhra Pradesh,Guntur,Pigeonpea,2239
49,2008,1,Andhra Pradesh,Guntur,Pigeonpea,2990
49,2009,1,Andhra Pradesh,Guntur,Pigeonpea,3723
49,2010,1,Andhra Pradesh,Guntur,Pigeonpea,3512
49,2011,1,Andhra Pradesh,Guntur,Pigeonpea,3303
49,2012,1,Andhra Pradesh,Guntur,Pigeonpea,3864
49,2013,1,Andhra Pradesh,Guntur,Pigeonpea,3840
49,2014,1,Andhra Pradesh,Guntur,Pigeonpea,5886
49,2015,1,Andhra Pradesh,Guntur,Pigeonpea,8723
49,2016,1,Andhra Pradesh,Guntur,Pigeonpea,4503
50,2000,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,1082
50,2001,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,1469
50,2002,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,1522
50,2003,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,1567
50,2004,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,1481
50,2005,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,1664
50,2006,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,2120
50,2007,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,2198
50,2008,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,3135
50,2009,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,3659
50,2010,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,4273
50,2011,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,2611
50,2012,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,3591
50,2013,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,4070
50,2014,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,-1
50,2015,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,-1
50,2016,1,Andhra Pradesh,S.P.S.Nellore,Pigeonpea,-1
51,2000,1,Andhra Pradesh,Kurnool,Pigeonpea,1280
51,2001,1,Andhra Pradesh,Kurnool,Pigeonpea,1366
51,2002,1,Andhra Pradesh,Kurnool,Pigeonpea,1458
51,2003,1,Andhra Pradesh,Kurnool,Pigeonpea,1563
51,2004,1,Andhra Pradesh,Kurnool,Pigeonpea,1463
51,2005,1,Andhra Pradesh,Kurnool,Pigeonpea,1488
51,2006,1,Andhra Pradesh,Kurnool,Pigeonpea,2044
51,2007,1,Andhra Pradesh,Kurnool,Pigeonpea,2105
51,2008,1,Andhra Pradesh,Kurnool,Pigeonpea,2937
51,2009,1,Andhra Pradesh,Kurnool,Pigeonpea,3825
51,2010,1,Andhra Pradesh,Kurnool,Pigeonpea,3710
51,2011,1,Andhra Pradesh,Kurnool,Pigeonpea,3278
51,2012,1,Andhra Pradesh,Kurnool,Pigeonpea,2758
51,2013,1,Andhra Pradesh,Kurnool,Pigeonpea,3826
51,2014,1,Andhra Pradesh,Kurnool,Pigeonpea,5453
51,2015,1,Andhra Pradesh,Kurnool,Pigeonpea,8636
51,2016,1,Andhra Pradesh,Kurnool,Pigeonpea,4776
52,2000,1,Andhra Pradesh,Anantapur,Pigeonpea,1160
52,2001,1,Andhra Pradesh,Anantapur,Pigeonpea,1235
52,2002,1,Andhra Pradesh,Anantapur,Pigeonpea,1508
52,2003,1,Andhra Pradesh,Anantapur,Pigeonpea,1650
52,2004,1,Andhra Pradesh,Anantapur,Pigeonpea,1458
52,2005,1,Andhra Pradesh,Anantapur,Pigeonpea,1383
52,2006,1,Andhra Pradesh,Anantapur,Pigeonpea,1889
52,2007,1,Andhra Pradesh,Anantapur,Pigeonpea,2024
52,2008,1,Andhra Pradesh,Anantapur,Pigeonpea,2468
52,2009,1,Andhra Pradesh,Anantapur,Pigeonpea,3417
52,2010,1,Andhra Pradesh,Anantapur,Pigeonpea,3040
52,2011,1,Andhra Pradesh,Anantapur,Pigeonpea,2886
52,2012,1,Andhra Pradesh,Anantapur,Pigeonpea,3199
52,2013,1,Andhra Pradesh,Anantapur,Pigeonpea,3170
52,2014,1,Andhra Pradesh,Anantapur,Pigeonpea,4530
52,2015,1,Andhra Pradesh,Anantapur,Pigeonpea,7503
52,2016,1,Andhra Pradesh,Anantapur,Pigeonpea,4069
53,2000,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,1230
53,2001,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,1319
53,2002,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,1513
53,2003,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,1564
53,2004,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,1379
53,2005,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,1418
53,2006,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,1986
53,2007,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,1834
53,2008,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,2661
53,2009,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,3506
53,2010,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,2946
53,2011,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,2640
53,2012,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,3475
53,2013,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,3337
53,2014,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,4309
53,2015,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,6379
53,2016,1,Andhra Pradesh,Kadapa YSR,Pigeonpea,4401
54,2000,1,Andhra Pradesh,Chittoor,Pigeonpea,880
54,2001,1,Andhra Pradesh,Chittoor,Pigeonpea,1118
54,2002,1,Andhra Pradesh,Chittoor,Pigeonpea,1424
54,2003,1,Andhra Pradesh,Chittoor,Pigeonpea,1387
54,2004,1,Andhra Pradesh,Chittoor,Pigeonpea,1272
54,2005,1,Andhra Pradesh,Chittoor,Pigeonpea,1430
54,2006,1,Andhra Pradesh,Chittoor,Pigeonpea,1690
54,2007,1,Andhra Pradesh,Chittoor,Pigeonpea,1724
54,2008,1,Andhra Pradesh,Chittoor,Pigeonpea,2785
54,2009,1,Andhra Pradesh,Chittoor,Pigeonpea,3460
54,2010,1,Andhra Pradesh,Chittoor,Pigeonpea,3604
54,2011,1,Andhra Pradesh,Chittoor,Pigeonpea,3290
54,2012,1,Andhra Pradesh,Chittoor,Pigeonpea,3078
54,2013,1,Andhra Pradesh,Chittoor,Pigeonpea,2152
54,2014,1,Andhra Pradesh,Chittoor,Pigeonpea,3789
54,2015,1,Andhra Pradesh,Chittoor,Pigeonpea,6520
54,2016,1,Andhra Pradesh,Chittoor,Pigeonpea,4538
503,2000,1,Andhra Pradesh,Vizianagaram,Pigeonpea,1209
503,2001,1,Andhra Pradesh,Vizianagaram,Pigeonpea,1273
503,2002,1,Andhra Pradesh,Vizianagaram,Pigeonpea,1366
503,2003,1,Andhra Pradesh,Vizianagaram,Pigeonpea,1279
503,2004,1,Andhra Pradesh,Vizianagaram,Pigeonpea,1349
503,2005,1,Andhra Pradesh,Vizianagaram,Pigeonpea,1253
503,2006,1,Andhra Pradesh,Vizianagaram,Pigeonpea,1979
503,2007,1,Andhra Pradesh,Vizianagaram,Pigeonpea,2081
503,2008,1,Andhra Pradesh,Vizianagaram,Pigeonpea,3103
503,2009,1,Andhra Pradesh,Vizianagaram,Pigeonpea,3659
503,2010,1,Andhra Pradesh,Vizianagaram,Pigeonpea,3284
503,2011,1,Andhra Pradesh,Vizianagaram,Pigeonpea,2772
503,2012,1,Andhra Pradesh,Vizianagaram,Pigeonpea,4448
503,2013,1,Andhra Pradesh,Vizianagaram,Pigeonpea,4366
503,2014,1,Andhra Pradesh,Vizianagaram,Pigeonpea,4326
503,2015,1,Andhra Pradesh,Vizianagaram,Pigeonpea,5285
503,2016,1,Andhra Pradesh,Vizianagaram,Pigeonpea,4186
504,2000,1,Andhra Pradesh,Prakasam,Pigeonpea,1283
504,2001,1,Andhra Pradesh,Prakasam,Pigeonpea,1469
504,2002,1,Andhra Pradesh,Prakasam,Pigeonpea,1592
504,2003,1,Andhra Pradesh,Prakasam,Pigeonpea,1573
504,2004,1,Andhra Pradesh,Prakasam,Pigeonpea,1476
504,2005,1,Andhra Pradesh,Prakasam,Pigeonpea,1664
504,2006,1,Andhra Pradesh,Prakasam,Pigeonpea,2120
504,2007,1,Andhra Pradesh,Prakasam,Pigeonpea,2157
504,2008,1,Andhra Pradesh,Prakasam,Pigeonpea,3135
504,2009,1,Andhra Pradesh,Prakasam,Pigeonpea,3642
504,2010,1,Andhra Pradesh,Prakasam,Pigeonpea,3228
504,2011,1,Andhra Pradesh,Prakasam,Pigeonpea,3483
504,2012,1,Andhra Pradesh,Prakasam,Pigeonpea,3807
504,2013,1,Andhra Pradesh,Prakasam,Pigeonpea,4074
504,2014,1,Andhra Pradesh,Prakasam,Pigeonpea,5758
504,2015,1,Andhra Pradesh,Prakasam,Pigeonpea,7898
504,2016,1,Andhra Pradesh,Prakasam,Pigeonpea,3888
44,2000,1,Andhra Pradesh,Srikakulam,Sugarcane,920
44,2001,1,Andhra Pradesh,Srikakulam,Sugarcane,1088
44,2002,1,Andhra Pradesh,Srikakulam,Sugarcane,918
44,2003,1,Andhra Pradesh,Srikakulam,Sugarcane,988
44,2004,1,Andhra Pradesh,Srikakulam,Sugarcane,1149
44,2005,1,Andhra Pradesh,Srikakulam,Sugarcane,1209
44,2006,1,Andhra Pradesh,Srikakulam,Sugarcane,1206
44,2007,1,Andhra Pradesh,Srikakulam,Sugarcane,1163
44,2008,1,Andhra Pradesh,Srikakulam,Sugarcane,1856
44,2009,1,Andhra Pradesh,Srikakulam,Sugarcane,2790
44,2010,1,Andhra Pradesh,Srikakulam,Sugarcane,2685
44,2011,1,Andhra Pradesh,Srikakulam,Sugarcane,2563
44,2012,1,Andhra Pradesh,Srikakulam,Sugarcane,2968
44,2013,1,Andhra Pradesh,Srikakulam,Sugarcane,2458
44,2014,1,Andhra Pradesh,Srikakulam,Sugarcane,2721
44,2015,1,Andhra Pradesh,Srikakulam,Sugarcane,3352
44,2016,1,Andhra Pradesh,Srikakulam,Sugarcane,3890
45,2000,1,Andhra Pradesh,Visakhapatnam,Sugarcane,920
45,2001,1,Andhra Pradesh,Visakhapatnam,Sugarcane,1041
45,2002,1,Andhra Pradesh,Visakhapatnam,Sugarcane,952
45,2003,1,Andhra Pradesh,Visakhapatnam,Sugarcane,884
45,2004,1,Andhra Pradesh,Visakhapatnam,Sugarcane,1237
45,2005,1,Andhra Pradesh,Visakhapatnam,Sugarcane,1446
45,2006,1,Andhra Pradesh,Visakhapatnam,Sugarcane,1387
45,2007,1,Andhra Pradesh,Visakhapatnam,Sugarcane,1018
45,2008,1,Andhra Pradesh,Visakhapatnam,Sugarcane,2385
45,2009,1,Andhra Pradesh,Visakhapatnam,Sugarcane,3201
45,2010,1,Andhra Pradesh,Visakhapatnam,Sugarcane,1822
45,2011,1,Andhra Pradesh,Visakhapatnam,Sugarcane,2435
45,2012,1,Andhra Pradesh,Visakhapatnam,Sugarcane,2644
45,2013,1,Andhra Pradesh,Visakhapatnam,Sugarcane,2157
45,2014,1,Andhra Pradesh,Visakhapatnam,Sugarcane,2233
45,2015,1,Andhra Pradesh,Visakhapatnam,Sugarcane,2167
45,2016,1,Andhra Pradesh,Visakhapatnam,Sugarcane,2206
46,2000,1,Andhra Pradesh,East Godavari,Sugarcane,920
46,2001,1,Andhra Pradesh,East Godavari,Sugarcane,1041
46,2002,1,Andhra Pradesh,East Godavari,Sugarcane,989
46,2003,1,Andhra Pradesh,East Godavari,Sugarcane,989
46,2004,1,Andhra Pradesh,East Godavari,Sugarcane,1462
46,2005,1,Andhra Pradesh,East Godavari,Sugarcane,1493
46,2006,1,Andhra Pradesh,East Godavari,Sugarcane,1387
46,2007,1,Andhra Pradesh,East Godavari,Sugarcane,1438
46,2008,1,Andhra Pradesh,East Godavari,Sugarcane,2564
46,2009,1,Andhra Pradesh,East Godavari,Sugarcane,3740
46,2010,1,Andhra Pradesh,East Godavari,Sugarcane,3415
46,2011,1,Andhra Pradesh,East Godavari,Sugarcane,3579
46,2012,1,Andhra Pradesh,East Godavari,Sugarcane,3572
46,2013,1,Andhra Pradesh,East Godavari,Sugarcane,3504
46,2014,1,Andhra Pradesh,East Godavari,Sugarcane,3082
46,2015,1,Andhra Pradesh,East Godavari,Sugarcane,3183
46,2016,1,Andhra Pradesh,East Godavari,Sugarcane,4192
47,2000,1,Andhra Pradesh,West Godavari,Sugarcane,920
47,2001,1,Andhra Pradesh,West Godavari,Sugarcane,1170
47,2002,1,Andhra Pradesh,West Godavari,Sugarcane,935
47,2003,1,Andhra Pradesh,West Godavari,Sugarcane,1178
47,2004,1,Andhra Pradesh,West Godavari,Sugarcane,1497
47,2005,1,Andhra Pradesh,West Godavari,Sugarcane,1626
47,2006,1,Andhra Pradesh,West Godavari,Sugarcane,1484
47,2007,1,Andhra Pradesh,West Godavari,Sugarcane,1729
47,2008,1,Andhra Pradesh,West Godavari,Sugarcane,1995
